id,Long,Lat
3913,33.385,35.172
3914,33.385,35.184
3915,33.385,35.196
3916,33.396,34.74
3917,33.396,34.752
3918,33.396,34.764
3919,33.396,34.776
3920,33.396,34.788
3921,33.396,34.8
3922,33.396,34.812
3923,33.396,34.824
3924,33.396,34.836
3925,33.396,34.848
3926,33.396,34.86
3927,33.396,34.872
3928,33.396,34.884
3929,33.396,34.896
3930,33.396,34.908
3931,33.396,34.92
3932,33.396,34.932
3933,33.396,34.944
3934,33.396,34.956
3935,33.396,34.968
3936,33.396,34.98
3937,33.396,34.992
3938,33.396,35.004
3939,33.396,35.016
3940,33.396,35.028
3941,33.396,35.04
3942,33.396,35.052
3943,33.396,35.064
3944,33.396,35.076
3945,33.396,35.088
3946,33.396,35.1
3947,33.396,35.112
3948,33.396,35.124
3949,33.396,35.136
3950,33.396,35.148
3951,33.396,35.16
3952,33.396,35.172
3953,33.396,35.184
3954,33.396,35.196
3955,33.407,34.752
3956,33.407,34.764
3957,33.407,34.776
3958,33.407,34.788
3959,33.407,34.8
3960,33.407,34.812
3961,33.407,34.824
3962,33.407,34.836
3963,33.407,34.848
3964,33.407,34.86
3965,33.407,34.872
3966,33.407,34.884
3967,33.407,34.896
3968,33.407,34.908
3969,33.407,34.92
3970,33.407,34.932
3971,33.407,34.944
3972,33.407,34.956
3973,33.407,34.968
3974,33.407,34.98
3975,33.407,34.992
3976,33.407,35.004
3977,33.407,35.016
3978,33.407,35.028
3979,33.407,35.04
3980,33.407,35.052
3981,33.407,35.064
3982,33.407,35.076
3983,33.407,35.088
3984,33.407,35.1
3985,33.407,35.112
3986,33.407,35.124
3987,33.407,35.136
3988,33.407,35.148
3989,33.407,35.16
3990,33.407,35.172
3991,33.407,35.184
3992,33.407,35.196
3993,33.418,34.752
3994,33.418,34.764
3995,33.418,34.776
3996,33.418,34.788
3997,33.418,34.8
3998,33.418,34.812
3999,33.418,34.824
4000,33.418,34.836
4001,33.418,34.848
4002,33.418,34.86
4003,33.418,34.872
4004,33.418,34.884
4005,33.418,34.896
4006,33.418,34.908
4007,33.418,34.92
4008,33.418,34.932
4009,33.418,34.944
4010,33.418,34.956
4011,33.418,34.968
4012,33.418,34.98
4013,33.418,34.992
4014,33.418,35.004
4015,33.418,35.016
4016,33.418,35.028
4017,33.418,35.04
4018,33.418,35.052
4019,33.418,35.064
4020,33.418,35.076
4021,33.418,35.088
4022,33.418,35.1
4023,33.418,35.112
4024,33.418,35.124
4025,33.418,35.136
4026,33.418,35.148
4027,33.418,35.16
4028,33.418,35.172
4029,33.418,35.184
4030,33.429,34.752
4031,33.429,34.764
4032,33.429,34.776
4033,33.429,34.788
4034,33.429,34.8
4035,33.429,34.812
4036,33.429,34.824
4037,33.429,34.836
4038,33.429,34.848
4039,33.429,34.86
4040,33.429,34.872
4041,33.429,34.884
4042,33.429,34.896
4043,33.429,34.908
4044,33.429,34.92
4045,33.429,34.932
4046,33.429,34.944
4047,33.429,34.956
4048,33.429,34.968
4049,33.429,34.98
4050,33.429,34.992
4051,33.429,35.004
4052,33.429,35.016
4053,33.429,35.028
4054,33.429,35.04
4055,33.429,35.052
4056,33.429,35.064
4057,33.429,35.076
4058,33.429,35.088
4059,33.429,35.1
4060,33.429,35.112
4061,33.429,35.124
4062,33.429,35.136
4063,33.429,35.148
4064,33.44,34.764
4065,33.44,34.776
4066,33.44,34.788
4067,33.44,34.8
4068,33.44,34.812
4069,33.44,34.824
4070,33.44,34.836
4071,33.44,34.848
4072,33.44,34.86
4073,33.44,34.872
4074,33.44,34.884
4075,33.44,34.896
4076,33.44,34.908
4077,33.44,34.92
4078,33.44,34.932
4079,33.44,34.944
4080,33.44,34.956
4081,33.44,34.968
4082,33.44,34.98
4083,33.44,34.992
4084,33.44,35.004
4085,33.44,35.016
4086,33.44,35.028
4087,33.44,35.04
4088,33.44,35.052
4089,33.44,35.064
4090,33.44,35.076
4091,33.44,35.088
4092,33.44,35.1
4093,33.44,35.112
4094,33.44,35.124
4095,33.44,35.136
4096,33.451,34.764
4097,33.451,34.776
4098,33.451,34.788
4099,33.451,34.8
4100,33.451,34.812
4101,33.451,34.824
4102,33.451,34.836
4103,33.451,34.848
4104,33.451,34.86
4105,33.451,34.872
4106,33.451,34.884
4107,33.451,34.896
4108,33.451,34.908
4109,33.451,34.92
4110,33.451,34.932
4111,33.451,34.944
4112,33.451,34.956
4113,33.451,34.968
4114,33.451,34.98
4115,33.451,34.992
4116,33.451,35.004
4117,33.451,35.016
4118,33.451,35.028
4119,33.451,35.04
4120,33.451,35.052
4121,33.451,35.064
4122,33.451,35.076
4123,33.451,35.088
4124,33.451,35.1
4125,33.451,35.112
4126,33.451,35.124
4127,33.462,34.776
4128,33.462,34.788
4129,33.462,34.8
4130,33.462,34.812
4131,33.462,34.824
4132,33.462,34.836
4133,33.462,34.848
4134,33.462,34.86
4135,33.462,34.872
4136,33.462,34.884
4137,33.462,34.896
4138,33.462,34.908
4139,33.462,34.92
4140,33.462,34.932
4141,33.462,34.944
4142,33.462,34.956
4143,33.462,34.968
4144,33.462,34.98
4145,33.462,34.992
4146,33.462,35.004
4147,33.462,35.016
4148,33.462,35.028
4149,33.462,35.04
4150,33.462,35.052
4151,33.462,35.064
4152,33.462,35.076
4153,33.462,35.088
4154,33.462,35.1
4155,33.462,35.112
4156,33.473,34.776
4157,33.473,34.788
4158,33.473,34.8
4159,33.473,34.812
4160,33.473,34.824
4161,33.473,34.836
4162,33.473,34.848
4163,33.473,34.86
4164,33.473,34.872
4165,33.473,34.884
4166,33.473,34.896
4167,33.473,34.908
4168,33.473,34.92
4169,33.473,34.932
4170,33.473,34.944
4171,33.473,34.956
4172,33.473,34.968
4173,33.473,34.98
4174,33.473,34.992
4175,33.473,35.004
4176,33.473,35.016
4177,33.473,35.028
4178,33.473,35.04
4179,33.473,35.052
4180,33.473,35.064
4181,33.473,35.076
4182,33.473,35.088
4183,33.473,35.1
4184,33.484,34.776
4185,33.484,34.788
4186,33.484,34.8
4187,33.484,34.812
4188,33.484,34.824
4189,33.484,34.836
4190,33.484,34.848
4191,33.484,34.86
4192,33.484,34.872
4193,33.484,34.884
4194,33.484,34.896
4195,33.484,34.908
4196,33.484,34.92
4197,33.484,34.932
4198,33.484,34.944
4199,33.484,34.956
4200,33.484,34.968
4201,33.484,34.98
4202,33.484,34.992
4203,33.484,35.004
4204,33.484,35.016
4205,33.484,35.028
4206,33.484,35.04
4207,33.484,35.052
4208,33.484,35.064
4209,33.484,35.076
4210,33.495,34.776
4211,33.495,34.788
4212,33.495,34.8
4213,33.495,34.812
4214,33.495,34.824
4215,33.495,34.836
4216,33.495,34.848
4217,33.495,34.86
4218,33.495,34.872
4219,33.495,34.884
4220,33.495,34.896
4221,33.495,34.908
4222,33.495,34.92
4223,33.495,34.932
4224,33.495,34.944
4225,33.495,34.956
4226,33.495,34.968
4227,33.495,34.98
4228,33.495,34.992
4229,33.495,35.004
4230,33.495,35.016
4231,33.495,35.028
4232,33.495,35.04
4233,33.495,35.052
4234,33.495,35.064
4235,33.495,35.076
4236,33.506,34.776
4237,33.506,34.788
4238,33.506,34.8
4239,33.506,34.812
4240,33.506,34.824
4241,33.506,34.836
4242,33.506,34.848
4243,33.506,34.86
4244,33.506,34.872
4245,33.506,34.884
4246,33.506,34.896
4247,33.506,34.908
4248,33.506,34.92
4249,33.506,34.932
4250,33.506,34.944
4251,33.506,34.956
4252,33.506,34.968
4253,33.506,34.98
4254,33.506,34.992
4255,33.506,35.004
4256,33.506,35.016
4257,33.506,35.028
4258,33.506,35.04
4259,33.506,35.052
4260,33.506,35.064
4261,33.506,35.076
4262,33.517,34.788
4263,33.517,34.8
4264,33.517,34.812
4265,33.517,34.824
4266,33.517,34.836
4267,33.517,34.848
4268,33.517,34.86
4269,33.517,34.872
4270,33.517,34.884
4271,33.517,34.896
4272,33.517,34.908
4273,33.517,34.92
4274,33.517,34.932
4275,33.517,34.944
4276,33.517,34.956
4277,33.517,34.968
4278,33.517,34.98
4279,33.517,34.992
4280,33.517,35.004
4281,33.517,35.016
4282,33.517,35.028
4283,33.517,35.04
4284,33.517,35.052
4285,33.517,35.064
4286,33.517,35.076
4287,33.528,34.8
4288,33.528,34.812
4289,33.528,34.824
4290,33.528,34.836
4291,33.528,34.848
4292,33.528,34.86
4293,33.528,34.872
4294,33.528,34.884
4295,33.528,34.896
4296,33.528,34.908
4297,33.528,34.92
4298,33.528,34.932
4299,33.528,34.944
4300,33.528,34.956
4301,33.528,34.968
4302,33.528,34.98
4303,33.528,34.992
4304,33.528,35.004
4305,33.528,35.016
4306,33.528,35.028
4307,33.528,35.04
4308,33.528,35.052
4309,33.528,35.064
4310,33.528,35.076
4311,33.539,34.8
4312,33.539,34.812
4313,33.539,34.824
4314,33.539,34.836
4315,33.539,34.848
4316,33.539,34.86
4317,33.539,34.872
4318,33.539,34.884
4319,33.539,34.896
4320,33.539,34.908
4321,33.539,34.92
4322,33.539,34.932
4323,33.539,34.944
4324,33.539,34.956
4325,33.539,34.968
4326,33.539,34.98
4327,33.539,34.992
4328,33.539,35.004
4329,33.539,35.016
4330,33.539,35.028
4331,33.539,35.04
4332,33.539,35.052
4333,33.539,35.064
4334,33.539,35.076
4335,33.539,35.088
4336,33.55,34.812
4337,33.55,34.824
4338,33.55,34.836
4339,33.55,34.848
4340,33.55,34.86
4341,33.55,34.872
4342,33.55,34.884
4343,33.55,34.896
4344,33.55,34.908
4345,33.55,34.92
4346,33.55,34.932
4347,33.55,34.944
4348,33.55,34.956
4349,33.55,34.968
4350,33.55,34.98
4351,33.55,34.992
4352,33.55,35.004
4353,33.55,35.016
4354,33.55,35.028
4355,33.55,35.04
4356,33.55,35.052
4357,33.55,35.064
4358,33.55,35.076
4359,33.561,34.824
4360,33.561,34.836
4361,33.561,34.848
4362,33.561,34.86
4363,33.561,34.872
4364,33.561,34.884
4365,33.561,34.896
4366,33.561,34.908
4367,33.561,34.92
4368,33.561,34.932
4369,33.561,34.944
4370,33.561,34.956
4371,33.561,34.968
4372,33.561,34.98
4373,33.561,34.992
4374,33.561,35.004
4375,33.561,35.016
4376,33.561,35.028
4377,33.561,35.04
4378,33.561,35.052
4379,33.561,35.064
4380,33.561,35.076
4381,33.572,34.824
4382,33.572,34.836
4383,33.572,34.848
4384,33.572,34.86
4385,33.572,34.872
4386,33.572,34.884
4387,33.572,34.896
4388,33.572,34.908
4389,33.572,34.92
4390,33.572,34.932
4391,33.572,34.944
4392,33.572,34.956
4393,33.572,34.968
4394,33.572,34.98
4395,33.572,34.992
4396,33.572,35.004
4397,33.572,35.016
4398,33.572,35.028
4399,33.572,35.04
4400,33.572,35.052
4401,33.572,35.064
4402,33.583,34.824
4403,33.583,34.836
4404,33.583,34.848
4405,33.583,34.86
4406,33.583,34.872
4407,33.583,34.884
4408,33.583,34.896
4409,33.583,34.908
4410,33.583,34.92
4411,33.583,34.932
4412,33.583,34.944
4413,33.583,34.956
4414,33.583,34.968
4415,33.583,34.98
4416,33.583,34.992
4417,33.583,35.004
4418,33.583,35.016
4419,33.583,35.028
4420,33.583,35.04
4421,33.583,35.052
4422,33.594,34.824
4423,33.594,34.836
4424,33.594,34.848
4425,33.594,34.86
4426,33.594,34.872
4427,33.594,34.884
4428,33.594,34.896
4429,33.594,34.908
4430,33.594,34.92
4431,33.594,34.932
4432,33.594,34.944
4433,33.594,34.956
4434,33.594,34.968
4435,33.594,34.98
4436,33.594,34.992
4437,33.594,35.004
4438,33.594,35.016
4439,33.594,35.028
4440,33.594,35.04
4441,33.605,34.812
4442,33.605,34.824
4443,33.605,34.836
4444,33.605,34.848
4445,33.605,34.86
4446,33.605,34.872
4447,33.605,34.884
4448,33.605,34.896
4449,33.605,34.908
4450,33.605,34.92
4451,33.605,34.932
4452,33.605,34.944
4453,33.605,34.956
4454,33.605,34.968
4455,33.605,34.98
4456,33.605,34.992
4457,33.605,35.004
4458,33.605,35.016
4459,33.605,35.028
4460,33.605,35.04
4461,33.605,35.052
4462,33.616,34.812
4463,33.616,34.824
4464,33.616,34.836
4465,33.616,34.848
4466,33.616,34.86
4467,33.616,34.872
4468,33.616,34.884
4469,33.616,34.896
4470,33.616,34.908
4471,33.616,34.92
4472,33.616,34.932
4473,33.616,34.944
4474,33.616,34.956
4475,33.616,34.968
4476,33.616,34.98
4477,33.616,34.992
4478,33.616,35.004
4479,33.616,35.016
4480,33.616,35.028
4481,33.616,35.04
4482,33.616,35.052
4483,33.627,34.848
4484,33.627,34.86
4485,33.627,34.872
4486,33.627,34.884
4487,33.627,34.896
4488,33.627,34.908
4489,33.627,34.92
4490,33.627,34.932
4491,33.627,34.944
4492,33.627,34.956
4493,33.627,34.968
4494,33.627,34.98
4495,33.627,34.992
4496,33.627,35.004
4497,33.627,35.016
4498,33.627,35.028
4499,33.627,35.04
4500,33.627,35.052
4501,33.638,34.86
4502,33.638,34.872
4503,33.638,34.884
4504,33.638,34.896
4505,33.638,34.908
4506,33.638,34.92
4507,33.638,34.932
4508,33.638,34.944
4509,33.638,34.956
4510,33.638,34.968
4511,33.638,34.98
4512,33.638,34.992
4513,33.638,35.004
4514,33.638,35.016
4515,33.638,35.028
4516,33.638,35.04
4517,33.649,34.92
4518,33.649,34.932
4519,33.649,34.944
4520,33.649,34.956
4521,33.649,34.968
4522,33.649,34.98
4523,33.649,34.992
4524,33.649,35.004
4525,33.649,35.016
4526,33.649,35.028
4527,33.649,35.04
4528,33.66,34.956
4529,33.66,34.968
4530,33.66,34.98
4531,33.66,34.992
4532,33.66,35.004
4533,33.66,35.016
4534,33.66,35.028
4535,33.66,35.04
4536,33.671,34.968
4537,33.671,34.98
4538,33.671,34.992
4539,33.671,35.004
4540,33.671,35.016
4541,33.671,35.028
4542,33.671,35.04
4543,33.671,35.052
4544,33.671,35.064
4545,33.682,34.968
4546,33.682,34.98
4547,33.682,34.992
4548,33.682,35.004
4549,33.682,35.016
4550,33.682,35.028
4551,33.682,35.04
4552,33.682,35.052
4553,33.682,35.064
4554,33.693,34.98
4555,33.693,34.992
4556,33.693,35.004
4557,33.693,35.016
4558,33.693,35.028
4559,33.693,35.04
4560,33.693,35.052
4561,33.693,35.064
4562,33.704,34.98
4563,33.704,34.992
4564,33.704,35.004
4565,33.704,35.016
4566,33.704,35.028
4567,33.704,35.04
4568,33.704,35.052
4569,33.704,35.064
4570,33.704,35.076
4571,33.715,34.98
4572,33.715,34.992
4573,33.715,35.004
4574,33.715,35.016
4575,33.715,35.028
4576,33.715,35.04
4577,33.715,35.052
4578,33.715,35.064
4579,33.715,35.076
4580,33.726,34.98
4581,33.726,34.992
4582,33.726,35.004
4583,33.726,35.016
4584,33.726,35.028
4585,33.726,35.04
4586,33.726,35.052
4587,33.737,34.98
4588,33.737,34.992
4589,33.737,35.004
4590,33.737,35.016
4591,33.737,35.028
4592,33.737,35.04
4593,33.737,35.052
4594,33.737,35.064
4595,33.748,34.98
4596,33.748,34.992
4597,33.748,35.004
4598,33.748,35.016
4599,33.748,35.028
4600,33.748,35.04
4601,33.748,35.052
4602,33.759,34.98
4603,33.759,34.992
4604,33.759,35.004
4605,33.759,35.016
4606,33.759,35.028
4607,33.759,35.04
4608,33.759,35.052
4609,33.77,34.98
4610,33.77,34.992
4611,33.77,35.004
4612,33.77,35.016
4613,33.77,35.028
4614,33.77,35.04
4615,33.77,35.052
4616,33.781,34.98
4617,33.781,34.992
4618,33.781,35.004
4619,33.781,35.016
4620,33.781,35.028
4621,33.781,35.04
4622,33.781,35.052
4623,33.792,34.968
4624,33.792,34.98
4625,33.792,34.992
4626,33.792,35.004
4627,33.792,35.016
4628,33.792,35.028
4629,33.792,35.04
4630,33.792,35.052
4631,33.792,35.064
4632,33.803,34.968
4633,33.803,34.98
4634,33.803,34.992
4635,33.803,35.004
4636,33.803,35.016
4637,33.803,35.028
4638,33.803,35.04
4639,33.803,35.052
4640,33.803,35.064
4641,33.814,34.968
4642,33.814,34.98
4643,33.814,34.992
4644,33.814,35.004
4645,33.814,35.016
4646,33.814,35.028
4647,33.814,35.04
4648,33.814,35.052
4649,33.814,35.064
4650,33.814,35.076
4651,33.825,34.956
4652,33.825,34.968
4653,33.825,34.98
4654,33.825,34.992
4655,33.825,35.004
4656,33.825,35.016
4657,33.825,35.028
4658,33.825,35.04
4659,33.825,35.052
4660,33.825,35.064
4661,33.825,35.076
4662,33.836,34.956
4663,33.836,34.968
4664,33.836,34.98
4665,33.836,34.992
4666,33.836,35.004
4667,33.836,35.016
4668,33.836,35.028
4669,33.836,35.04
4670,33.836,35.052
4671,33.836,35.064
4672,33.836,35.076
4673,33.847,34.944
4674,33.847,34.956
4675,33.847,34.968
4676,33.847,34.98
4677,33.847,34.992
4678,33.847,35.004
4679,33.847,35.016
4680,33.847,35.028
4681,33.847,35.04
4682,33.847,35.052
4683,33.847,35.064
4684,33.847,35.076
4685,33.858,34.944
4686,33.858,34.956
4687,33.858,34.968
4688,33.858,34.98
4689,33.858,34.992
4690,33.858,35.004
4691,33.858,35.016
4692,33.858,35.028
4693,33.858,35.04
4694,33.858,35.052
4695,33.858,35.064
4696,33.858,35.076
4697,33.858,35.088
4698,33.858,35.1
4699,33.869,34.944
4700,33.869,34.956
4701,33.869,34.968
4702,33.869,34.98
4703,33.869,34.992
4704,33.869,35.004
4705,33.869,35.016
4706,33.869,35.028
4707,33.869,35.04
4708,33.869,35.052
4709,33.869,35.064
4710,33.869,35.076
4711,33.869,35.088
4712,33.869,35.1
4713,33.869,35.112
4714,33.869,35.124
4715,33.88,34.944
4716,33.88,34.956
4717,33.88,34.968
4718,33.88,34.98
4719,33.88,34.992
4720,33.88,35.004
4721,33.88,35.016
4722,33.88,35.028
4723,33.88,35.04
4724,33.88,35.052
4725,33.88,35.064
4726,33.88,35.076
4727,33.88,35.088
4728,33.88,35.1
4729,33.88,35.112
4730,33.88,35.124
4731,33.891,34.956
4732,33.891,34.968
4733,33.891,34.98
4734,33.891,34.992
4735,33.891,35.004
4736,33.891,35.016
4737,33.891,35.028
4738,33.891,35.04
4739,33.891,35.052
4740,33.891,35.064
4741,33.891,35.076
4742,33.891,35.088
4743,33.891,35.1
4744,33.891,35.112
4745,33.891,35.124
4746,33.902,34.956
4747,33.902,34.968
4748,33.902,34.98
4749,33.902,34.992
4750,33.902,35.004
4751,33.902,35.016
4752,33.902,35.028
4753,33.902,35.04
4754,33.902,35.052
4755,33.902,35.064
4756,33.902,35.076
4757,33.902,35.088
4758,33.902,35.1
4759,33.902,35.112
4760,33.913,34.968
4761,33.913,34.98
4762,33.913,34.992
4763,33.913,35.004
4764,33.913,35.016
4765,33.913,35.028
4766,33.913,35.04
4767,33.913,35.052
4768,33.913,35.064
4769,33.913,35.076
4770,33.913,35.088
4771,33.913,35.1
4772,33.924,34.98
4773,33.924,34.992
4774,33.924,35.004
4775,33.924,35.016
4776,33.924,35.028
4777,33.924,35.04
4778,33.924,35.052
4779,33.924,35.064
4780,33.924,35.076
4781,33.935,34.98
4782,33.935,34.992
4783,33.935,35.004
4784,33.935,35.016
4785,33.935,35.028
4786,33.935,35.04
4787,33.935,35.052
4788,33.935,35.064
4789,33.935,35.076
4790,33.946,34.98
4791,33.946,34.992
4792,33.946,35.004
4793,33.946,35.016
4794,33.946,35.028
4795,33.946,35.04
4796,33.946,35.052
4797,33.946,35.064
4798,33.946,35.076
4799,33.957,34.98
4800,33.957,34.992
4801,33.957,35.004
4802,33.957,35.016
4803,33.957,35.028
4804,33.957,35.04
4805,33.957,35.052
4806,33.957,35.064
4807,33.957,35.076
4808,33.968,34.98
4809,33.968,34.992
4810,33.968,35.004
4811,33.968,35.016
4812,33.968,35.028
4813,33.968,35.04
4814,33.968,35.052
4815,33.968,35.064
4816,33.968,35.076
4817,33.979,34.98
4818,33.979,34.992
4819,33.979,35.004
4820,33.979,35.016
4821,33.979,35.028
4822,33.979,35.04
4823,33.979,35.052
4824,33.979,35.064
4825,33.979,35.076
4826,33.99,34.98
4827,33.99,34.992
4828,33.99,35.004
4829,33.99,35.016
4830,33.99,35.028
4831,33.99,35.04
4832,33.99,35.052
4833,33.99,35.064
4834,33.99,35.076
4835,34.001,34.98
4836,34.001,34.992
4837,34.001,35.004
4838,34.001,35.016
4839,34.001,35.028
4840,34.001,35.04
4841,34.001,35.052
4842,34.001,35.064
4843,34.001,35.076
4844,34.012,34.98
4845,34.012,34.992
4846,34.012,35.004
4847,34.012,35.016
4848,34.012,35.028
4849,34.012,35.04
4850,34.012,35.052
4851,34.012,35.064
4852,34.023,34.98
4853,34.023,34.992
4854,34.023,35.004
4855,34.023,35.016
4856,34.023,35.028
4857,34.023,35.04
4858,34.023,35.052
4859,34.034,34.98
4860,34.034,34.992
4861,34.034,35.004
4862,34.034,35.016
4863,34.034,35.028
4864,34.034,35.04
4865,34.045,34.968
4866,34.045,34.98
4867,34.045,34.992
4868,34.045,35.004
4869,34.045,35.016
4870,34.045,35.028
4871,34.045,35.04
4872,34.056,34.968
4873,34.056,34.98
4874,34.056,34.992
4875,34.056,35.004
4876,34.056,35.016
4877,34.056,35.028
4878,34.067,34.956
4879,34.067,34.968
4880,34.067,34.98
4881,34.067,34.992
4882,34.067,35.004
4883,34.067,35.016
4884,34.078,34.956
4885,34.078,34.968
4886,34.078,34.98
4887,34.078,34.992
4888,34.078,35.004
4889,34.089,34.956
4890,34.089,34.968
